scenario,seed,user,slot,area,opportunity,completed
walk,1018,2,7,32,0,0
walk,1018,2,8,24,1,0
walk,1018,2,9,1,0,0
walk,1018,2,11,4,0,0
walk,1018,2,16,1,0,0
walk,1018,2,17,1,0,0
walk,1018,2,20,40,1,0
walk,1018,2,21,1,0,0
walk,1018,2,22,16,0,0
walk,1018,2,23,16,0,0
walk,1018,2,24,56,0,0
walk,1018,2,27,4,0,0
walk,1018,2,28,4,0,0
walk,1018,2,29,1,0,0
walk,1018,2,30,32,1,1
walk,1018,2,31,1,0,0
walk,1018,2,32,4,0,0
walk,1018,2,33,1,0,0
walk,1018,2,34,24,0,0
walk,1018,2,35,64,0,0
walk,1018,2,37,1,0,0
walk,1018,2,39,8,0,0
walk,1018,2,40,16,0,0
walk,1018,2,41,1,0,0
walk,1018,2,42,4,0,0
walk,1018,2,44,16,0,0
walk,1018,2,46,4,0,0
walk,1018,2,47,4,0,0
walk,1018,3,0,1,0,0
walk,1018,3,3,1,0,0
walk,1018,3,4,4,0,0
walk,1018,3,5,1,0,0
walk,1018,3,7,24,1,1
walk,1018,3,8,24,0,0
walk,1018,3,9,4,0,0
walk,1018,3,10,4,0,0
walk,1018,3,14,1,0,0
walk,1018,3,15,4,1,0
walk,1018,3,17,1,0,0
walk,1018,3,18,32,1,1
walk,1018,3,19,1,0,0
walk,1018,3,20,4,0,0
walk,1018,3,21,56,0,0
walk,1018,3,23,1,0,0
walk,1018,3,25,1,0,0
walk,1018,3,26,4,0,0
walk,1018,3,27,1,0,0
walk,1018,3,29,24,0,0
walk,1018,3,30,56,1,1
walk,1018,3,31,4,0,0
walk,1018,3,32,1,0,0
walk,1018,3,33,1,0,0
walk,1018,3,34,4,0,0
walk,1018,3,35,1,0,0
walk,1018,3,36,1,0,0
walk,1018,3,37,24,0,0
walk,1018,3,38,4,0,0
walk,1018,3,39,4,0,0
walk,1018,3,40,1,0,0
walk,1018,3,42,1,0,0
walk,1018,3,43,4,0,0
walk,1018,3,44,40,0,0
walk,1018,3,45,1,0,0
walk,1018,3,46,16,0,0
walk,1018,3,47,1,0,0
walk,1019,0,0,1,0,0
walk,1019,0,1,4,0,0
walk,1019,0,2,1,0,0
walk,1019,0,3,4,0,0
walk,1019,0,4,1,0,0
walk,1019,0,5,1,0,0
walk,1019,0,6,1,0,0
walk,1019,0,7,1,0,0
walk,1019,0,8,16,0,0
walk,1019,0,9,1,0,0
walk,1019,0,10,1,0,0
walk,1019,0,11,16,0,0
walk,1019,0,12,4,0,0
walk,1019,0,13,4,0,0
walk,1019,0,14,4,0,0
walk,1019,0,15,56,1,1
walk,1019,0,16,56,1,1
walk,1019,0,17,1,0,0
walk,1019,0,18,1,0,0
walk,1019,0,19,4,0,0
walk,1019,0,21,24,0,0
walk,1019,0,22,4,0,0
walk,1019,0,23,4,0,0
walk,1019,0,24,1,0,0
walk,1019,0,25,56,0,0
walk,1019,0,26,4,0,0
walk,1019,0,27,4,0,0
walk,1019,0,28,4,0,0
walk,1019,0,29,56,0,0
walk,1019,0,30,1,0,0
walk,1019,0,32,4,0,0
walk,1019,0,33,1,0,0
walk,1019,0,34,1,0,0
walk,1019,0,35,1,0,0
walk,1019,0,36,1,0,0
walk,1019,0,37,1,0,0
walk,1019,0,38,1,0,0
walk,1019,0,39,1,0,0
walk,1019,0,40,32,0,0
walk,1019,0,41,1,0,0
walk,1019,0,43,1,0,0
walk,1019,0,45,1,0,0
walk,1019,0,46,1,0,0
walk,1019,0,47,4,0,0
walk,1019,1,0,4,0,0
walk,1019,1,2,4,0,0
walk,1019,1,3,4,1,0
walk,1019,1,4,1,0,0
walk,1019,1,5,1,0,0
walk,1019,1,6,8,0,0
walk,1019,1,8,1,0,0
walk,1019,1,9,1,0,0
walk,1019,1,10,4,0,0
walk,1019,1,12,48,0,0
walk,1019,1,13,56,1,1
walk,1019,1,14,1,0,0
walk,1019,1,16,1,0,0
walk,1019,1,17,1,0,0
walk,1019,1,18,4,0,0
walk,1019,1,19,36,0,0
walk,1019,1,20,1,0,0
walk,1019,1,21,48,1,1
walk,1019,1,22,4,0,0
walk,1019,1,23,4,0,0
walk,1019,1,25,16,0,0
walk,1019,1,26,4,0,0
walk,1019,1,27,1,0,0
walk,1019,1,30,1,0,0
walk,1019,1,34,1,0,0
walk,1019,1,35,32,1,1
walk,1019,1,36,4,0,0
walk,1019,1,37,4,0,0
walk,1019,1,38,32,0,0
walk,1019,1,39,4,0,0
walk,1019,1,40,56,0,0
walk,1019,1,41,1,0,0
walk,1019,1,42,56,0,0
walk,1019,1,45,48,1,0
walk,1019,1,46,1,0,0
walk,1019,1,47,4,0,0
walk,1019,2,1,1,0,0
walk,1019,2,3,1,0,0
walk,1019,2,4,1,0,0
walk,1019,2,6,4,0,0
walk,1019,2,7,4,0,0
walk,1019,2,9,4,0,0
walk,1019,2,10,4,0,0
walk,1019,2,11,16,1,0
walk,1019,2,12,4,0,0
walk,1019,2,13,16,0,0
walk,1019,2,14,4,0,0
walk,1019,2,15,4,0,0
walk,1019,2,16,24,0,0
walk,1019,2,18,16,0,0
walk,1019,2,19,1,0,0
walk,1019,2,20,48,0,0
walk,1019,2,21,4,0,0
walk,1019,2,22,1,0,0
walk,1019,2,23,4,0,0
walk,1019,2,24,1,0,0
walk,1019,2,28,1,0,0
walk,1019,2,29,1,0,0
walk,1019,2,30,1,0,0
walk,1019,2,31,4,1,0
walk,1019,2,32,1,0,0
walk,1019,2,33,16,0,0
walk,1019,2,34,8,0,0
walk,1019,2,35,1,0,0
walk,1019,2,36,1,0,0
walk,1019,2,37,16,0,0
walk,1019,2,38,48,1,1
walk,1019,2,39,16,0,0
walk,1019,2,40,1,0,0
walk,1019,2,41,4,0,0
walk,1019,2,42,1,0,0
walk,1019,2,43,64,0,0
walk,1019,2,45,1,0,0
walk,1019,2,46,1,0,0
walk,1019,2,47,1,0,0
walk,1019,3,2,4,0,0
walk,1019,3,3,1,0,0
walk,1019,3,4,4,0,0
walk,1019,3,5,4,0,0
walk,1019,3,8,40,0,0
walk,1019,3,9,4,0,0
walk,1019,3,10,4,0,0
walk,1019,3,11,16,0,0
walk,1019,3,12,16,0,0
walk,1019,3,13,32,1,1
walk,1019,3,14,1,0,0
walk,1019,3,15,4,0,0
walk,1019,3,17,32,0,0
walk,1019,3,18,1,0,0
walk,1019,3,20,40,1,1
walk,1019,3,21,1,0,0
walk,1019,3,22,16,0,0
walk,1019,3,24,1,0,0
walk,1019,3,26,1,0,0
walk,1019,3,27,1,0,0
walk,1019,3,28,4,0,0
walk,1019,3,29,32,0,0
walk,1019,3,30,4,0,0
walk,1019,3,32,16,0,0
walk,1019,3,33,1,0,0
walk,1019,3,36,16,1,0
walk,1019,3,37,1,0,0
walk,1019,3,38,1,0,0
walk,1019,3,39,48,0,0
walk,1019,3,40,4,0,0
walk,1019,3,41,1,0,0
walk,1019,3,42,16,1,0
walk,1019,3,45,1,0,0
walk,1019,3,46,4,0,0
commute,1000,0,2,1,0,0
commute,1000,0,3,1,0,0
commute,1000,0,4,1,0,0
commute,1000,0,5,4,0,0
commute,1000,0,6,1,0,0
commute,1000,0,7,16,0,0
commute,1000,0,12,1,0,0
commute,1000,0,13,48,1,0
commute,1000,0,15,1,0,0
commute,1000,0,16,32,1,0
commute,1000,0,18,4,0,0
commute,1000,0,20,64,0,0
commute,1000,0,21,24,0,0
commute,1000,0,22,4,0,0
commute,1000,0,23,1,0,0
commute,1000,0,24,1,0,0
commute,1000,0,25,32,1,1
commute,1000,0,26,40,0,0
commute,1000,0,28,1,0,0
commute,1000,0,29,40,1,1
commute,1000,0,30,1,0,0
commute,1000,0,32,4,0,0
commute,1000,0,33,1,0,0
commute,1000,0,34,4,0,0
commute,1000,0,35,1,0,0
commute,1000,0,37,1,0,0
commute,1000,0,40,1,0,0
commute,1000,0,41,4,0,0
commute,1000,0,42,4,0,0
commute,1000,0,43,4,0,0
commute,1000,0,44,1,0,0
commute,1000,0,45,16,1,0
commute,1000,0,46,48,0,0
commute,1000,0,47,4,0,0
commute,1000,1,0,4,0,0
commute,1000,1,1,4,0,0
commute,1000,1,2,1,0,0
commute,1000,1,3,64,1,1
commute,1000,1,4,8,0,0
commute,1000,1,5,1,0,0
commute,1000,1,6,4,1,0
commute,1000,1,7,4,0,0
commute,1000,1,8,4,0,0
commute,1000,1,9,1,0,0
commute,1000,1,10,1,0,0
commute,1000,1,11,4,0,0
commute,1000,1,12,4,0,0
commute,1000,1,15,1,0,0
commute,1000,1,16,1,0,0
commute,1000,1,17,48,0,0
commute,1000,1,18,4,0,0
commute,1000,1,19,4,0,0
commute,1000,1,20,24,0,0
commute,1000,1,21,1,0,0
commute,1000,1,22,1,0,0
commute,1000,1,23,4,0,0
commute,1000,1,24,1,0,0
commute,1000,1,26,1,0,0
commute,1000,1,27,4,0,0
commute,1000,1,28,4,0,0
commute,1000,1,29,4,0,0
commute,1000,1,30,1,0,0
commute,1000,1,32,4,0,0
commute,1000,1,33,4,0,0
commute,1000,1,34,1,0,0
commute,1000,1,35,1,0,0
commute,1000,1,37,1,0,0
commute,1000,1,38,4,0,0
commute,1000,1,39,32,0,0
commute,1000,1,41,4,0,0
commute,1000,1,43,4,0,0
commute,1000,1,44,1,0,0
commute,1000,1,45,1,0,0
commute,1000,1,47,4,0,0
commute,1000,2,0,1,0,0
commute,1000,2,1,1,0,0
commute,1000,2,2,1,0,0
commute,1000,2,5,4,0,0
commute,1000,2,7,1,0,0
commute,1000,2,8,1,0,0
commute,1000,2,9,1,0,0
commute,1000,2,11,4,0,0
commute,1000,2,12,8,0,0
commute,1000,2,13,16,0,0
commute,1000,2,14,4,0,0
commute,1000,2,15,16,0,0
commute,1000,2,16,24,0,0
commute,1000,2,17,1,0,0
commute,1000,2,18,16,0,0
commute,1000,2,20,24,1,1
commute,1000,2,21,1,0,0
commute,1000,2,23,4,0,0
commute,1000,2,24,1,0,0
commute,1000,2,25,4,0,0
commute,1000,2,26,4,0,0
commute,1000,2,28,1,0,0
commute,1000,2,29,40,0,0
commute,1000,2,30,1,0,0
commute,1000,2,31,4,0,0
commute,1000,2,33,4,0,0
commute,1000,2,34,1,0,0
commute,1000,2,35,4,0,0
commute,1000,2,37,1,0,0
commute,1000,2,38,1,0,0
commute,1000,2,39,1,0,0
commute,1000,2,40,1,0,0
commute,1000,2,44,1,0,0
commute,1000,2,45,16,0,0
commute,1000,2,46,1,0,0
commute,1000,2,47,1,0,0
commute,1000,3,1,1,0,0
commute,1000,3,2,4,0,0
commute,1000,3,3,16,0,0
commute,1000,3,4,8,0,0
commute,1000,3,5,40,1,1
commute,1000,3,6,36,1,1
commute,1000,3,7,16,0,0
commute,1000,3,8,1,0,0
commute,1000,3,9,1,0,0
commute,1000,3,11,16,0,0
commute,1000,3,12,4,0,0
commute,1000,3,13,40,1,1
commute,1000,3,14,1,0,0
commute,1000,3,15,4,0,0
commute,1000,3,17,8,0,0
commute,1000,3,19,24,0,0
commute,1000,3,21,4,0,0
commute,1000,3,22,1,0,0
commute,1000,3,24,1,1,0
commute,1000,3,25,4,0,0
commute,1000,3,26,48,0,0
commute,1000,3,31,4,0,0
commute,1000,3,32,4,0,0
commute,1000,3,34,1,0,0
commute,1000,3,36,4,0,0
commute,1000,3,37,16,0,0
commute,1000,3,39,1,0,0
commute,1000,3,40,16,0,0
commute,1000,3,42,36,0,0
commute,1000,3,43,4,0,0
commute,1000,3,46,56,0,0
commute,1001,0,0,4,0,0
commute,1001,0,3,24,0,0
commute,1001,0,4,4,0,0
commute,1001,0,6,1,0,0
commute,1001,0,7,4,0,0
commute,1001,0,8,1,0,0
commute,1001,0,9,4,0,0
commute,1001,0,11,1,0,0
commute,1001,0,12,1,0,0
commute,1001,0,13,1,0,0
commute,1001,0,14,1,0,0
commute,1001,0,15,1,0,0
commute,1001,0,16,1,0,0
commute,1001,0,17,16,0,0
commute,1001,0,18,4,0,0
commute,1001,0,20,32,0,0
commute,1001,0,21,24,0,0
commute,1001,0,22,1,0,0
commute,1001,0,23,1,0,0
commute,1001,0,24,4,0,0
commute,1001,0,25,4,0,0
commute,1001,0,27,8,0,0
commute,1001,0,28,1,0,0
commute,1001,0,29,24,0,0
commute,1001,0,31,1,0,0
commute,1001,0,33,4,0,0
commute,1001,0,34,1,0,0
commute,1001,0,35,4,0,0
commute,1001,0,36,4,0,0
commute,1001,0,41,4,0,0
commute,1001,0,42,1,0,0
commute,1001,0,43,1,0,0
commute,1001,0,44,4,0,0
commute,1001,0,45,1,0,0
commute,1001,0,47,4,0,0
commute,1001,1,0,32,0,0
commute,1001,1,1,1,0,0
commute,1001,1,2,16,1,1
commute,1001,1,3,1,0,0
commute,1001,1,5,1,0,0
commute,1001,1,6,16,0,0
commute,1001,1,7,4,0,0
commute,1001,1,10,1,0,0
commute,1001,1,11,4,0,0
commute,1001,1,13,8,0,0
commute,1001,1,14,4,0,0
commute,1001,1,15,4,0,0
commute,1001,1,16,4,0,0
commute,1001,1,17,4,0,0
commute,1001,1,18,4,0,0
commute,1001,1,21,1,0,0
commute,1001,1,22,16,0,0
commute,1001,1,23,1,0,0
commute,1001,1,24,1,0,0
commute,1001,1,25,1,0,0
commute,1001,1,27,4,0,0
commute,1001,1,28,16,0,0
commute,1001,1,31,1,0,0
commute,1001,1,34,1,0,0
commute,1001,1,36,1,0,0
commute,1001,1,38,1,0,0
commute,1001,1,39,1,0,0
commute,1001,1,40,32,1,1
commute,1001,1,41,4,0,0
commute,1001,1,42,16,0,0
commute,1001,1,43,4,0,0
commute,1001,1,44,48,1,1
commute,1001,1,45,1,0,0
commute,1001,1,47,16,0,0
commute,1001,2,0,1,0,0
commute,1001,2,1,1,0,0
commute,1001,2,2,4,0,0
commute,1001,2,4,32,1,1
commute,1001,2,5,4,0,0
commute,1001,2,6,4,0,0
commute,1001,2,7,1,0,0
commute,1001,2,8,1,0,0
commute,1001,2,10,1,0,0
commute,1001,2,11,1,0,0
commute,1001,2,12,4,0,0
commute,1001,2,14,1,0,0
commute,1001,2,17,4,0,0
commute,1001,2,18,1,0,0
commute,1001,2,19,1,0,0
commute,1001,2,20,4,0,0
commute,1001,2,22,1,0,0
commute,1001,2,23,1,0,0
commute,1001,2,24,56,1,1
commute,1001,2,25,4,0,0
commute,1001,2,26,56,1,1
commute,1001,2,27,4,0,0
commute,1001,2,28,4,0,0
commute,1001,2,30,40,0,0
commute,1001,2,31,56,1,1
commute,1001,2,32,1,0,0
commute,1001,2,34,4,0,0
commute,1001,2,35,16,0,0
commute,1001,2,38,1,0,0
commute,1001,2,39,1,0,0
commute,1001,2,42,4,0,0
commute,1001,2,43,4,0,0
commute,1001,2,44,32,0,0
commute,1001,2,45,4,0,0
commute,1001,2,46,4,1,0
commute,1001,2,47,4,0,0
commute,1001,3,1,1,0,0
commute,1001,3,2,56,0,0
commute,1001,3,5,4,0,0
commute,1001,3,6,4,0,0
commute,1001,3,7,1,0,0
commute,1001,3,9,40,0,0
commute,1001,3,10,4,0,0
commute,1001,3,12,1,0,0
commute,1001,3,13,4,0,0
commute,1001,3,14,48,0,0
commute,1001,3,16,48,1,0
commute,1001,3,17,1,0,0
commute,1001,3,18,4,0,0
commute,1001,3,19,1,0,0
commute,1001,3,20,48,1,1
commute,1001,3,21,1,0,0
commute,1001,3,23,1,0,0
commute,1001,3,24,4,0,0
commute,1001,3,25,16,1,0
commute,1001,3,26,1,0,0
commute,1001,3,27,1,0,0
commute,1001,3,32,4,0,0
commute,1001,3,33,1,0,0
commute,1001,3,34,4,0,0
commute,1001,3,36,4,0,0
commute,1001,3,37,1,0,0
commute,1001,3,38,4,0,0
commute,1001,3,39,1,0,0
commute,1001,3,40,4,0,0
commute,1001,3,44,1,0,0
commute,1001,3,45,4,0,0
commute,1001,3,47,4,0,0
commute,1002,0,0,4,0,0
commute,1002,0,1,4,0,0
commute,1002,0,2,56,1,1
commute,1002,0,4,1,0,0
commute,1002,0,5,4,0,0
commute,1002,0,6,1,0,0
commute,1002,0,7,1,0,0
commute,1002,0,8,4,0,0
commute,1002,0,9,4,0,0
commute,1002,0,10,4,0,0
commute,1002,0,11,16,0,0
commute,1002,0,12,4,1,0
commute,1002,0,13,16,0,0
commute,1002,0,14,1,0,0
commute,1002,0,15,16,0,0
commute,1002,0,16,8,0,0
commute,1002,0,17,1,0,0
commute,1002,0,18,4,0,0
commute,1002,0,19,1,0,0
commute,1002,0,20,4,0,0
commute,1002,0,21,4,0,0
commute,1002,0,22,4,0,0
commute,1002,0,23,64,0,0
commute,1002,0,24,4,0,0
commute,1002,0,26,4,0,0
commute,1002,0,27,4,0,0
commute,1002,0,28,4,0,0
commute,1002,0,29,8,0,0
commute,1002,0,30,32,1,1
commute,1002,0,31,56,1,1
commute,1002,0,32,1,0,0
commute,1002,0,34,4,0,0
commute,1002,0,35,1,0,0
commute,1002,0,38,4,0,0
commute,1002,0,39,4,0,0
commute,1002,0,40,8,0,0
commute,1002,0,41,1,0,0
commute,1002,0,42,16,0,0
commute,1002,0,43,16,0,0
commute,1002,0,44,36,0,0
commute,1002,0,45,1,0,0
commute,1002,0,46,1,0,0
commute,1002,0,47,4,0,0
commute,1002,1,1,1,0,0
commute,1002,1,2,4,0,0
commute,1002,1,3,1,0,0
commute,1002,1,5,8,0,0
commute,1002,1,6,4,0,0
commute,1002,1,7,4,0,0
commute,1002,1,8,56,1,1
commute,1002,1,9,8,0,0
commute,1002,1,10,1,0,0
commute,1002,1,13,1,0,0
commute,1002,1,14,4,0,0
commute,1002,1,15,1,0,0
commute,1002,1,17,4,0,0
commute,1002,1,18,32,0,0
commute,1002,1,19,1,0,0
commute,1002,1,20,4,0,0
commute,1002,1,21,4,0,0
commute,1002,1,23,56,1,1
commute,1002,1,24,48,0,0
commute,1002,1,25,1,0,0
commute,1002,1,27,4,0,0
commute,1002,1,28,4,0,0
commute,1002,1,30,1,0,0
commute,1002,1,31,1,0,0
commute,1002,1,33,16,0,0
commute,1002,1,34,1,0,0
commute,1002,1,35,1,0,0
commute,1002,1,36,1,0,0
commute,1002,1,37,4,0,0
commute,1002,1,38,1,0,0
commute,1002,1,39,1,0,0
commute,1002,1,40,4,0,0
commute,1002,1,41,1,0,0
commute,1002,1,44,1,0,0
commute,1002,1,45,1,0,0
commute,1002,2,2,1,0,0
commute,1002,2,4,1,0,0
commute,1002,2,6,1,0,0
commute,1002,2,7,1,0,0
commute,1002,2,8,4,1,0
commute,1002,2,9,1,0,0
commute,1002,2,10,4,0,0
commute,1002,2,11,4,0,0
commute,1002,2,13,1,0,0
commute,1002,2,14,1,0,0
commute,1002,2,15,16,0,0
commute,1002,2,16,16,0,0
commute,1002,2,17,1,0,0
commute,1002,2,18,4,0,0
commute,1002,2,19,4,0,0
commute,1002,2,20,4,0,0
commute,1002,2,21,4,1,0
commute,1002,2,23,16,0,0
commute,1002,2,24,1,0,0
commute,1002,2,27,1,0,0
commute,1002,2,28,1,0,0
commute,1002,2,29,1,0,0
commute,1002,2,30,4,0,0
commute,1002,2,31,4,0,0
commute,1002,2,32,1,0,0
commute,1002,2,33,4,0,0
commute,1002,2,34,48,0,0
commute,1002,2,36,32,0,0
commute,1002,2,37,16,0,0
commute,1002,2,38,4,0,0
commute,1002,2,39,4,0,0
commute,1002,2,40,1,0,0
commute,1002,2,41,1,0,0
commute,1002,2,42,1,0,0
commute,1002,2,43,4,0,0
commute,1002,2,44,1,0,0
commute,1002,2,45,1,0,0
commute,1002,2,46,4,0,0
commute,1002,2,47,1,0,0
commute,1002,3,0,40,0,0
commute,1002,3,2,1,0,0
commute,1002,3,3,1,0,0
commute,1002,3,5,32,0,0
commute,1002,3,7,1,0,0
commute,1002,3,8,1,0,0
commute,1002,3,10,40,0,0
commute,1002,3,11,1,0,0
commute,1002,3,12,1,0,0
commute,1002,3,13,4,0,0
commute,1002,3,14,16,0,0
commute,1002,3,15,1,0,0
commute,1002,3,16,1,0,0
commute,1002,3,18,1,0,0
commute,1002,3,21,1,0,0
commute,1002,3,24,1,0,0
commute,1002,3,25,1,0,0
commute,1002,3,27,1,0,0
commute,1002,3,29,1,0,0
commute,1002,3,30,1,0,0
commute,1002,3,32,24,0,0
commute,1002,3,33,32,0,0
commute,1002,3,34,24,0,0
commute,1002,3,35,1,0,0
commute,1002,3,37,1,0,0
commute,1002,3,38,4,0,0
commute,1002,3,39,1,0,0
commute,1002,3,40,24,0,0
commute,1002,3,41,4,0,0
commute,1002,3,42,1,0,0
commute,1002,3,43,40,0,0
commute,1002,3,44,1,0,0
commute,1002,3,45,4,0,0
commute,1002,3,46,4,0,0
commute,1002,3,47,1,0,0
commute,1003,0,0,1,0,0
commute,1003,0,2,1,0,0
commute,1003,0,3,4,0,0
commute,1003,0,5,1,0,0
commute,1003,0,6,56,0,0
commute,1003,0,7,4,0,0
commute,1003,0,8,1,0,0
commute,1003,0,9,4,0,0
commute,1003,0,10,4,0,0
commute,1003,0,11,1,0,0
commute,1003,0,12,16,1,1
commute,1003,0,13,1,0,0
commute,1003,0,14,24,0,0
commute,1003,0,15,4,0,0
commute,1003,0,17,24,0,0
commute,1003,0,18,1,0,0
commute,1003,0,19,4,0,0
commute,1003,0,22,4,0,0
commute,1003,0,23,16,0,0
commute,1003,0,26,16,0,0
commute,1003,0,27,1,0,0
commute,1003,0,28,48,0,0
commute,1003,0,30,4,0,0
commute,1003,0,31,56,1,0
commute,1003,0,33,1,0,0
commute,1003,0,34,40,0,0
commute,1003,0,35,48,0,0
commute,1003,0,36,1,0,0
commute,1003,0,37,32,0,0
commute,1003,0,38,1,0,0
commute,1003,0,39,4,0,0
commute,1003,0,40,56,0,0
commute,1003,0,41,1,0,0
commute,1003,0,42,1,0,0
commute,1003,0,43,4,0,0
commute,1003,0,44,1,0,0
commute,1003,0,45,4,0,0
commute,1003,0,46,4,0,0
commute,1003,1,0,1,0,0
commute,1003,1,1,1,0,0
commute,1003,1,2,4,0,0
commute,1003,1,4,1,0,0
commute,1003,1,7,16,0,0
commute,1003,1,8,16,0,0
commute,1003,1,9,16,0,0
commute,1003,1,10,4,0,0
commute,1003,1,12,4,0,0
commute,1003,1,14,4,0,0
commute,1003,1,16,1,0,0
commute,1003,1,18,24,1,0
commute,1003,1,19,4,0,0
commute,1003,1,22,1,0,0
commute,1003,1,23,16,0,0
commute,1003,1,24,4,0,0
commute,1003,1,27,1,0,0
commute,1003,1,29,1,0,0
commute,1003,1,30,4,0,0
commute,1003,1,31,32,1,0
commute,1003,1,32,4,0,0
commute,1003,1,33,16,0,0
commute,1003,1,34,1,0,0
commute,1003,1,35,1,0,0
commute,1003,1,36,40,0,0
commute,1003,1,37,1,0,0
commute,1003,1,38,16,0,0
commute,1003,1,40,8,0,0
commute,1003,1,41,4,0,0
commute,1003,1,42,1,0,0
commute,1003,1,43,1,0,0
commute,1003,1,44,56,1,1
commute,1003,1,45,1,0,0
commute,1003,1,46,4,0,0
commute,1003,1,47,1,0,0
commute,1003,2,0,8,0,0
commute,1003,2,1,1,0,0
commute,1003,2,3,4,0,0
commute,1003,2,4,48,0,0
commute,1003,2,5,1,0,0
commute,1003,2,6,4,0,0
commute,1003,2,7,4,0,0
commute,1003,2,8,1,0,0
commute,1003,2,9,16,1,0
commute,1003,2,10,16,0,0
commute,1003,2,12,1,0,0
commute,1003,2,13,24,1,1
commute,1003,2,15,1,0,0
commute,1003,2,17,1,0,0
commute,1003,2,18,1,0,0
commute,1003,2,19,40,1,0
commute,1003,2,20,24,1,0
commute,1003,2,21,56,1,0
commute,1003,2,22,1,0,0
commute,1003,2,23,1,0,0
commute,1003,2,25,1,0,0
commute,1003,2,26,4,0,0
commute,1003,2,27,1,0,0
commute,1003,2,28,1,0,0
commute,1003,2,29,1,0,0
commute,1003,2,30,1,0,0
commute,1003,2,31,1,0,0
commute,1003,2,32,1,0,0
commute,1003,2,36,16,0,0
commute,1003,2,37,4,0,0
commute,1003,2,38,8,0,0
commute,1003,2,39,1,0,0
commute,1003,2,40,32,0,0
commute,1003,2,41,32,1,1
commute,1003,2,42,1,0,0
commute,1003,2,43,16,0,0
commute,1003,2,44,4,0,0
commute,1003,2,45,32,1,0
commute,1003,2,46,4,0,0
commute,1003,2,47,1,0,0
commute,1003,3,0,4,0,0
commute,1003,3,1,1,0,0
commute,1003,3,3,4,0,0
commute,1003,3,4,1,0,0
commute,1003,3,5,1,0,0
commute,1003,3,6,1,0,0
commute,1003,3,7,36,0,0
commute,1003,3,8,16,0,0
commute,1003,3,9,16,0,0
commute,1003,3,10,16,0,0
commute,1003,3,11,1,0,0
commute,1003,3,12,1,0,0
commute,1003,3,13,4,1,0
commute,1003,3,14,1,0,0
commute,1003,3,16,1,0,0
commute,1003,3,17,4,0,0
commute,1003,3,18,1,0,0
commute,1003,3,19,4,0,0
commute,1003,3,20,16,0,0
commute,1003,3,21,1,0,0
commute,1003,3,23,1,0,0
commute,1003,3,24,4,0,0
commute,1003,3,27,4,0,0
commute,1003,3,28,1,0,0
commute,1003,3,29,4,0,0
commute,1003,3,31,32,0,0
commute,1003,3,32,1,0,0
commute,1003,3,33,1,0,0
commute,1003,3,34,4,0,0
commute,1003,3,35,4,0,0
commute,1003,3,36,1,0,0
commute,1003,3,37,1,0,0
commute,1003,3,38,64,1,1
commute,1003,3,40,4,0,0
commute,1003,3,41,1,0,0
commute,1003,3,42,1,0,0
commute,1003,3,43,1,0,0
commute,1003,3,44,16,0,0
commute,1003,3,45,4,1,0
commute,1003,3,47,4,0,0
commute,1004,0,0,4,0,0
commute,1004,0,1,1,0,0
commute,1004,0,2,1,0,0
commute,1004,0,3,1,0,0
commute,1004,0,4,36,1,1
commute,1004,0,5,32,0,0
commute,1004,0,6,4,0,0
commute,1004,0,7,1,0,0
commute,1004,0,10,4,0,0
commute,1004,0,11,4,0,0
commute,1004,0,12,1,0,0
commute,1004,0,13,4,0,0
commute,1004,0,14,4,0,0
commute,1004,0,15,1,0,0
commute,1004,0,16,1,0,0
commute,1004,0,17,16,0,0
commute,1004,0,18,1,0,0
commute,1004,0,19,24,0,0
commute,1004,0,20,16,0,0
commute,1004,0,23,8,1,0
commute,1004,0,24,16,0,0
commute,1004,0,25,4,0,0
commute,1004,0,26,4,0,0
commute,1004,0,27,1,0,0
commute,1004,0,29,56,1,1
commute,1004,0,30,48,1,1
commute,1004,0,31,1,0,0
commute,1004,0,33,4,1,0
commute,1004,0,35,1,0,0
commute,1004,0,36,40,1,1
commute,1004,0,37,4,0,0
commute,1004,0,39,1,0,0
commute,1004,0,40,4,0,0
commute,1004,0,42,1,0,0
commute,1004,0,43,1,0,0
commute,1004,0,44,1,0,0
commute,1004,0,45,1,0,0
commute,1004,0,46,4,0,0
commute,1004,0,47,16,1,1
commute,1004,1,0,4,0,0
commute,1004,1,1,16,0,0
commute,1004,1,2,16,0,0
commute,1004,1,3,32,0,0
commute,1004,1,5,1,0,0
commute,1004,1,7,16,1,0
commute,1004,1,8,32,1,0
commute,1004,1,9,40,0,0
commute,1004,1,10,4,0,0
commute,1004,1,13,48,1,1
commute,1004,1,14,1,0,0
commute,1004,1,15,1,0,0
commute,1004,1,17,1,0,0
commute,1004,1,18,4,0,0
commute,1004,1,19,32,0,0
commute,1004,1,23,1,0,0
commute,1004,1,26,4,0,0
commute,1004,1,27,4,0,0
commute,1004,1,28,1,0,0
commute,1004,1,29,1,0,0
commute,1004,1,30,16,0,0
commute,1004,1,31,1,0,0
commute,1004,1,32,1,0,0
commute,1004,1,33,1,0,0
commute,1004,1,34,4,0,0
commute,1004,1,35,4,0,0
commute,1004,1,36,1,0,0
commute,1004,1,38,1,0,0
commute,1004,1,39,8,0,0
commute,1004,1,40,1,0,0
commute,1004,1,41,4,0,0
commute,1004,1,42,1,0,0
commute,1004,1,43,32,0,0
